Number of parameters: 7
Number of responses: 0
index                     perm4                  perm5                  perm6                  perm7                  perm8                  perm9                  kmult
365       6.137026834445624e-16  8.694827705445108e-15  3.634146082586939e-15  1.638017009886536e-15  3.031631914598189e-16  6.613029346993199e-15      1.936492783124664
366       9.208352679349737e-15  4.457130286408585e-15   3.64234671779548e-15  6.289028114723275e-15  5.324366494032358e-15  7.655485248906072e-15       1.19900093994226
367       7.154052746694374e-15  7.498332181209026e-15  4.817358941550995e-15  7.296623231318773e-16  7.232670378627707e-15  8.306362648735803e-15     0.6008228652931121
368       7.621314767233138e-15  1.053242371865932e-15   1.02583923773463e-15   7.90059625068866e-15  7.333164577413912e-15  9.376063696142501e-15     0.5851335040818166
369       4.181112024790976e-15   1.96510794911312e-16  5.863803855361122e-15   2.42060887022501e-16  7.671453622333858e-15  8.544932926946218e-15       1.02943396624622
370       1.682113357825971e-15   9.98696375174711e-15  3.256486789607893e-16  8.880633901010654e-15  8.269171224560984e-15  4.191960873140529e-15      1.586615084140435
371       6.059328907878328e-15  6.562504807467713e-15  6.052869045218611e-15  9.262732969030224e-16  6.820046133342886e-15  6.976984480341627e-15      1.645466938895744
372       6.982530471316713e-15  6.513623932886898e-15  9.655708116322286e-15  1.728390663177415e-15  9.574467444494395e-15  7.329200345980483e-15      1.793815821965194
373       9.563136783266816e-15  2.462358646611097e-15   5.77010110506408e-16  4.725622007474558e-15  6.783066530188568e-15  9.520222153016285e-15      1.140022107908286
374       5.128610950475371e-15  6.157517455314922e-15  2.354033051423804e-15   4.71638580786871e-15   7.70067360428501e-16  1.619515952123605e-15     0.5092802341205895
375       2.927980511690637e-15  5.706118850190814e-15  5.582068194430858e-15  7.807751691131903e-15  3.234336234603247e-15  2.262510505338122e-15      1.924524165923722
376        3.99596010807055e-15  9.477509966340564e-15   4.97756416869071e-15  6.515551583172787e-15  5.140635572494675e-15  9.611601728042134e-15     0.9532793682992222
377       7.039012329889539e-15  6.625062757050251e-15  9.399246935052835e-15  8.240115031126442e-15  5.455776224711971e-15   2.24690488488277e-15      1.862112143422311
378       1.555072406429295e-15  9.349991856598496e-15  9.724970767089914e-15  3.654636756431427e-16  2.417617396649995e-15  8.414867173053871e-15      1.066636205753357
379         6.4655011638499e-15  4.574899310474245e-15  5.520082392024469e-15  1.319976124056769e-15  2.923907738370557e-15  6.938832137378519e-15      1.124776307084225
380       1.454270845915316e-15  5.160710623041177e-15  8.779412452957529e-15  5.311668815814905e-16  6.541396737203263e-15  3.187698412782904e-15      1.350242046534015
381       9.681891513718449e-15  3.510434431209011e-15  1.259486953075974e-15  1.547242581200473e-15   6.94960429907822e-15  1.758868139790239e-15        1.1422177245278
382        8.07954226573965e-15  1.947987501885163e-15  7.857319417896814e-15   5.70871547109313e-15  7.419252192085982e-15  9.639012089774791e-15      1.457622114773807
383       6.237474067374456e-15  1.237192558048453e-15  9.147488248708928e-15  5.097831176749904e-15  7.011071708150219e-15  4.111336014096278e-16      1.918905020440272
384       3.101702164552365e-15  7.666860220081634e-15  4.004834159433514e-15  9.522500494008266e-15  5.130379200850643e-15   9.35661518598883e-15     0.5287724342564928
385       1.820483461761574e-15  7.301479822568512e-15  5.378981939035079e-15  4.133344792353354e-15  3.472888404508595e-15  1.129338871831443e-15     0.9067900645071734
386        1.52739705402421e-15  8.652290255849863e-15   6.27319146287162e-15  8.465919648595728e-15  5.082231596782898e-15   3.81250226575506e-15      1.361686658398149
387       4.295540523281571e-15   5.75046815611224e-15  8.266027638570808e-15  1.496206646905411e-16  8.659212330091741e-15  6.486054642005026e-15      1.796444971553952
388       2.106205584537397e-15  4.387815984702498e-15  7.387093777482492e-15  3.323114164989682e-16  5.616905283246813e-15  8.200898695480198e-15       1.51906420568535
389       1.096374920700112e-15  5.768437580594612e-15  6.668659704723749e-16  4.209766096965802e-15  2.200933067366346e-15  6.577545157201728e-16      1.817215010572335
390        2.98065207286296e-15  6.214504506545148e-15  3.394418009240149e-15  4.026452070030948e-15  3.038110729164556e-15  7.825069250127241e-15      1.179578354346295
391       5.488553948576173e-16  9.480544806864044e-15  8.268874504353743e-16  5.689049303921551e-15  6.840181670255022e-15  7.984528440935521e-15     0.6579579293710994
392        3.69285209816221e-15  4.862876813033296e-15  6.292581582826746e-15  7.843621625672744e-15  3.312721696713922e-15  8.645271257573465e-15      1.972436317693429
393       1.705643391134919e-15  2.968787915929426e-15  2.338239771782696e-15  3.499277238111607e-15  2.084787376385738e-15  7.167669128016812e-15      1.249084373421942
394       9.732466412957041e-15  8.914375325158054e-16  1.347871711530196e-16  9.752738175956381e-15  8.928022293775012e-15  1.505990715632567e-15      1.400214915846256
395       5.241563920222365e-15  5.481456835731104e-15  7.709545120694507e-16  7.047813342412001e-15  8.625234719141151e-15  6.215614020603522e-16     0.6306842839740723
396       1.991151368331462e-16  2.032047685760775e-16  9.666112458830713e-15  3.758915486923214e-15  3.952946650761238e-15  3.854392584363438e-15      1.383686990644227
397       1.163439575277172e-15  1.262417189025918e-15  7.529652001824713e-15  5.778529003402923e-15  9.081069225231512e-15  3.513536518988731e-15      1.445572375544551
398       4.790885131238953e-15  9.716578267241395e-15  7.601884815976022e-15  6.229133114271581e-15  7.819917721770198e-15   1.43929428383869e-15      0.607152861180122
399       6.697625349080852e-15  7.161758724063648e-15  7.860273542057105e-15  6.268729681349644e-15  5.311958473506042e-15  1.669695997818411e-16      1.943133499111962
400       2.953432790374588e-15  3.123132764032367e-15  9.234756001483007e-15  4.178721860923525e-15  8.362361274421185e-15  7.179784086139986e-17       1.45676988929709
401       3.837374509248598e-15   6.39708157002917e-15  4.873523827747549e-15  3.025368760351501e-15  2.974100425683893e-16  5.562303627609712e-16      1.614815684103263
402       2.625565150006043e-16  6.486464320651968e-15  1.867410475813486e-15  4.619266685123446e-15  4.058102281311717e-15  2.996587883149125e-15     0.6103839890383121
403       4.037951701778356e-15  1.628048871070077e-15  5.039334783251241e-17  4.847079312806396e-15  6.463131426261131e-16  1.478983925017798e-16      1.748898958322409
404       7.724145748201336e-15  4.924282106832868e-16  7.648331880262288e-15  4.937159099452009e-15  9.030619282741496e-15  5.772247352874437e-15     0.8889188026401008
405       3.531587241673713e-15  8.826028045220283e-15   2.00414747772037e-16  2.798840685092542e-16   1.62233182135812e-15  7.195401530114568e-15      1.900947723558503
406       4.006877700229372e-15  1.794655305007536e-15  9.095292683393783e-15  7.037822655342005e-15  8.713309335345745e-15   9.25243933965651e-16      1.009679683252293
407       2.081336241307843e-15  6.274322552018974e-15  8.347751122738925e-15  7.486013874483888e-15  4.538794056732047e-15  3.060754694669552e-15      1.500316607454693
408       3.868394366944965e-15  5.787990967157732e-15  9.964735909632522e-15  9.778055298622984e-15  7.784202104947105e-15  8.800361703102398e-15      1.706747946349223
409       4.053025168214299e-16  9.608711654502235e-15  7.247178784829153e-16  8.186152824169379e-15  2.162323501941737e-15   4.83641661570063e-15      1.328862043119995
410       1.133995209282098e-15  9.508943692047756e-15  2.474521995871963e-15  1.965852138775836e-15  7.539650179272642e-15  8.253964849396605e-15     0.5599517297711821
411       8.600833595881708e-15  4.173451634600542e-15  9.914985333139547e-15  4.378177275386702e-15  9.880423371054133e-15  3.471262470548677e-16      1.825132943464188
412       6.155192136000334e-15  1.329847812986547e-15  7.833298995523112e-16  8.973942704213245e-15  7.202709928729902e-15  8.333134268702914e-15     0.9044586853757351
413       3.273339280532472e-15  1.656390382082256e-15  4.769930210888059e-15  6.977972444980673e-15  2.129148642673385e-15  7.354077572436584e-15      0.947610428956386
414       4.690307469411887e-15  6.990938043903442e-15  8.048528088521324e-15  3.062834166972777e-15  1.141602262766439e-15  9.236215377768232e-15      1.968910906779833
415       9.274039075620233e-15  1.496014134607369e-15   3.55745630637037e-15   1.46389864564399e-15  8.986106380386269e-15  5.809490586556915e-15        1.6208001703945
416       2.683520235259418e-15   8.85822804547753e-15  3.289462997544041e-15  2.345599684254157e-15   9.98155163508299e-16  4.178751675629644e-15     0.8387027802669735
417       8.328302234583948e-16  8.604338498380591e-15  1.205702761934055e-15  2.742982083466341e-15  5.172287580766168e-15  6.664185631639515e-15     0.9201888411306419
418       8.817981102205681e-15  3.222073555921338e-15  1.469204367384127e-15   2.98584132182831e-15  9.415212060087358e-15  9.595224685948721e-15       1.18111090802859
419       6.676747850529303e-15   7.90679812463639e-16  1.947831986630645e-15  1.937755954766067e-15  2.548735423125368e-15   1.18211460314749e-15      1.894961151358115
420       5.131271892049601e-17  2.296123903554703e-15  5.273475709989884e-15  7.997195415030298e-15  8.046409589313053e-15  5.065602029582966e-15       1.64907079727187
421       9.983020643785492e-15  3.039029312969803e-15  3.736481132514082e-15  8.554269150430392e-15  2.191889617886302e-15  2.112803200425981e-15     0.6131759096500533
422       1.761369851927353e-15  7.033110189132333e-16   2.50989041183508e-15  9.986024211895469e-16  2.290417685636595e-15  5.867639555452478e-15      1.984521906949829
423       2.466867476024395e-15  4.889918420451837e-15  9.161442210264536e-15  3.510379827631449e-15  1.128978148577529e-15  1.868179956511169e-15      1.546876337331431
424       1.028385650883609e-16  1.584942517958213e-15  5.818507524359268e-15  4.670121280919658e-15  8.168300270712475e-15  1.487630034267104e-15      1.254792379092731
425       2.480519551294369e-16  4.956776928894154e-15  1.042720675018434e-15  2.139243014720561e-15  7.622002045236406e-15  2.674632602770122e-16      1.276934606349062
426       5.343565449840801e-15  8.346884572678234e-15  1.312365445732647e-15  3.936844259162954e-16  4.671187782578456e-16  2.929750476512331e-16      1.123545175043791
427        5.82722645722809e-16  5.413633178907113e-16  2.489064369563835e-15  3.591469295722065e-16  5.749631429473993e-15  1.983058061282354e-15      1.266156268587667
428       3.648751800619911e-15  1.513707211074278e-15  8.403342837039157e-15  8.490938615927324e-15  7.442876251875822e-15  7.601350622148928e-15      1.787489490533316
429       2.910977501440865e-15  7.730506135003593e-16  4.421368145833626e-15  6.330309201340067e-15  4.406077922989248e-15  6.951373352982291e-15     0.9508879350705244
430       6.705419896558529e-15  3.398672557458922e-15  1.505657705832053e-15  5.128748153110568e-15  6.436268983849139e-15   5.02943937685736e-15     0.8653226339147997
431       9.538600687281796e-16  8.450547561565233e-15  6.438530136586607e-15  8.174159998191888e-15   9.29566526254726e-15   9.10884575156924e-15      1.791778251244193
432       8.236627500581212e-15  8.675127311948239e-15  6.486022090397318e-15  4.148949922418942e-15  5.760449922408302e-15  2.340698087820676e-15      1.838649200554822
433       3.494947915871308e-15  2.999344109360812e-15  3.312776124935488e-15  9.160477263097834e-15  8.777788104957463e-16  2.023017701283266e-15       1.85127685249615
434       9.152780112465921e-15  3.631341639290548e-15  7.198904999700883e-15  8.525792187712197e-15  2.970092885768916e-15   4.31315073594935e-15     0.5685133018427579
435       9.841632151837738e-15  8.411175784375944e-15  8.507575868549824e-15  8.041083900591531e-15  4.869903277721357e-16  6.895488888773481e-16      1.416133820194263
436       8.042203194781698e-15  6.415067106729309e-15   1.00781632148057e-15  9.950933154808164e-15  3.809495249413423e-15  4.515493663853905e-15      1.024019888872427
437       2.191626880177072e-15  4.465343710891364e-15  7.496274273979054e-15   2.80827577454386e-15  8.974071591835283e-15  9.672801391675823e-15      1.136974376923188
438       3.178528226497869e-15  8.623425941208871e-15  2.546637850873912e-15  5.196521952896532e-15   5.62489965223871e-15  6.314074775750417e-15     0.7539655103566134
439       5.742439773978067e-15  2.028449544753706e-15  4.344479517190347e-15  8.781301567345023e-15  4.236774928099356e-15  5.832647983755391e-17       1.33281987575801
440       1.966962241396829e-17  3.828149889204167e-15  6.203770624026068e-15  5.059394717397288e-16  4.464035836256251e-15  1.597201135966863e-15      1.037112418377976
441       3.745898722089258e-15  9.659846330566542e-15  7.139359762303048e-16  6.914625206586414e-15  7.990643593320989e-15  4.962161212617717e-15      1.059801537948714
442       7.585671421929125e-15  7.701491616776502e-15  9.433778147097148e-15  4.489236205455962e-15  6.999690114180355e-15  7.290892282639768e-15      1.735490031196249
443       7.383359398581822e-15  9.318726011748358e-15  2.351402315419467e-16  3.276009886624932e-15  5.000486103132507e-15  7.885193570329752e-18      1.407403744730626
444       3.438721907304424e-15  1.472050180111145e-15  8.586621586288426e-15  9.287070117957404e-15  5.512545206243724e-15  5.545393906444596e-15      1.160360753504289
445        9.71583651400461e-15  6.116751078697281e-15  8.155104344196533e-15  1.325095163965872e-15  8.548023111103214e-15  6.648039057592318e-15      1.423403988310415
446       6.871653240941282e-15  6.248368297602072e-15  2.455586802947797e-15    4.3978590663803e-15  2.959371866848135e-15  4.141945644208664e-15      1.413402286394643
447        9.38533673843179e-15  2.913413168628626e-15  6.073846447328226e-16  5.550017854996399e-15  6.862440458608483e-15  2.308397509827508e-15      1.300878495968285
448       2.896152095575921e-15  9.563985803101821e-15  5.694934169911733e-15   7.24027418111973e-15  3.607040073500731e-15  5.376538219753246e-15     0.5754067870422234
449       1.468886112937895e-16  2.217752712045318e-16  2.569963504066367e-16  2.966312876114706e-15  5.719648883258564e-15   7.24842101237629e-15        1.2145577150535
450       2.012768071038019e-15  1.157742588770412e-15  9.074791140366415e-15  6.036206324565755e-15   8.18722968643204e-15   1.21316597953367e-15      1.977654092984962
451       5.653646217764591e-15  1.841191616761339e-15  2.130274459027262e-15  3.783731040265735e-15  2.581244978675876e-15  9.010951710530057e-16     0.5256620540971096
452       5.545173341965176e-15  3.896805390411097e-15  7.044708771639434e-15   6.06738275329225e-15  2.203192054126593e-16  1.727353572225861e-15      1.537520741435193
453       6.134638007079947e-15  6.736698262089675e-15  3.894222553409078e-15  3.120037187296493e-15  9.996056842352115e-15   4.38973989307441e-15      1.285142239504588
454        9.12662977320072e-15  5.699791638384359e-15  5.238619897197925e-15  4.302661064808205e-15  1.851699018761022e-15  1.241916462619937e-16       1.51511360069807
455       8.329232885395949e-15  2.872447484420482e-15  6.336170207178425e-15  9.736170194302737e-15  5.358955515428845e-15  8.120537756726215e-15      1.411678608551976
456       6.635585451117064e-15  3.859257653698995e-15  3.116411505035895e-15  2.701561822514107e-15  8.105151763963311e-15  5.221829159747782e-15     0.8202058686521847
457       8.727367302023507e-15  9.683240744654929e-15   8.89595485923849e-15  8.584047774849757e-15  3.115099215285154e-15  2.659033180432164e-15     0.7423475862043351
458       2.390561144193329e-16  5.369395053241633e-15  5.171688690785868e-15  2.585871920398225e-15  9.111847177668347e-15  4.695442871977562e-15     0.6958073833202834
459       4.087110205703741e-15  5.210591484924261e-15  1.997130063404718e-15  6.995928003923737e-15  5.562333967119751e-15  4.645679729493395e-16      1.223288838741138
460       1.399858167573217e-15   1.19955082513054e-15   9.55154143847264e-15  7.096405390704161e-15  8.754146537493493e-15  7.782722982994244e-15      1.237440660430309
461        6.34158616219332e-15  6.427220653819834e-15  7.089137071506053e-15  6.809041726753166e-15  1.683569026403322e-15  7.620356072338989e-15       1.16867009424386
462       2.985978415159949e-16  9.265835331999242e-15  3.481160007095605e-15  4.402521649232506e-15  9.529329513406864e-15  6.568153054363507e-15      1.656124248482149
463       9.406734026933989e-15  7.610929305705039e-15  2.247914580960638e-15  3.665123437637328e-15  3.044965826398241e-15  4.457503993029707e-16     0.8917733458514864
464       2.774737028705544e-15   5.97360340017391e-15   5.15857621924038e-15  8.690423066688518e-15  9.914332582111563e-15  8.046349559436362e-15      1.041111051621572
465       4.431384847291943e-15  4.305323879901374e-15  7.376606516362624e-15  3.914534734802323e-15  4.191374564071343e-15  1.956088953747874e-15     0.8214455674430913
466       4.261562113328601e-15  5.678928137955835e-15  6.643683697517893e-15   3.17819492062676e-15  7.976300947559752e-15   4.95571542219792e-15      1.343997330563691
467       3.120496406207744e-15  9.673665486114435e-15  2.157756003956173e-15  2.277870632541068e-15  8.258405160587193e-15  7.234103580631706e-15      1.585076593821499
468       4.209264051023039e-15  1.281866808212158e-15  2.841606920930624e-15  6.536451854590302e-15  3.297320022921343e-15  2.905229918005557e-15      1.568738021891133
469       4.107821730194813e-15  2.004538231522103e-15  8.481160402187522e-15  7.747867419766084e-15  1.195017786172875e-15  6.794413606941221e-15      1.477034872436304
470       4.884593223657177e-15  3.870508641848472e-15  3.802566381703798e-15    1.2025035815125e-15  6.602946179342024e-15  7.932046411771119e-15      1.521935897886817
471       9.446673691170663e-15  2.404390617368898e-15   5.70386580460943e-15  5.528444134203208e-15  3.344397363685782e-15  3.050130740306457e-17      1.606159163803074
472       8.249655563989763e-15  9.058465908246704e-15  6.747031326858557e-15  6.577989129431681e-15  8.396543038381346e-15  1.771443188243194e-15     0.5617460733893882
473       8.283543690770853e-15  5.939009482693948e-15  8.667639407564818e-15  9.481111731597975e-15  1.291807084271277e-15  9.274980293357923e-15      0.579220273497639
474       7.400580153465894e-15  9.664749722542619e-16  1.475103711379346e-16    7.2223974006733e-15  9.192528488214674e-15  6.849243191986203e-15      1.185078100141276
475       6.880411226755136e-15  5.621512876146923e-15  5.726718814350886e-15  2.772734977880187e-15  2.893659135126882e-15  1.672779798295864e-15      1.449723789904825
476       4.677949827553818e-15  1.730544963674696e-15  9.115754398331714e-16  6.683860251135829e-15  3.152088533467961e-15   3.54544986723947e-15     0.9439028478637116
477       5.722639322951101e-15  1.430197741022315e-15  3.422544308427352e-15  8.007351869734309e-15  2.049693128773544e-15  2.688539624029164e-15      1.513501032226719
478       2.978994522813773e-15  6.037069505235511e-15  5.970200273232787e-15  8.382652562451404e-15    1.6167237509218e-15  2.548713896199732e-15      0.517040572973631
479       4.578489079598051e-15  5.948446295523564e-15  3.922361050578395e-15  5.246702617350339e-15   3.63254183468837e-15  7.864598773153332e-15      1.728031551028618
480       8.502106762789565e-15  8.716427513239168e-15  9.271628803527779e-15  9.593902521576975e-17  8.450787170277468e-15  2.753805071291293e-15     0.7137477672269634
481       6.297109039639469e-15  1.562380044147477e-15  6.937474515917821e-15  9.974109194591697e-15  6.233789511120976e-15  8.697444453479486e-17      1.877940026262582
482       5.975464053899715e-15  2.508803880588039e-15  6.163576451274139e-15  7.420968213388057e-15  4.846207311921431e-15  9.653818059893227e-15      1.194468436704627
483       3.775941597155815e-15  5.082027833021372e-15  6.789729719519316e-15  2.913493107465278e-15  7.345839629513037e-15   6.21244867103025e-15     0.6385263751419705
484       5.844916055774547e-15  9.323722484188126e-17  4.515051695384279e-15  3.478675028884257e-15  2.305793071648828e-15  8.832955994255478e-15      1.075826012059302
485       4.386416921804995e-15  7.051186196415268e-15  8.809934908055489e-15  1.506716732071347e-15   2.47649213742591e-15  4.995700352279213e-16      1.875922594901009
486       9.869863950398426e-15  4.020855898905374e-15  1.344981578836641e-15  4.747777651442799e-15  6.383493881302798e-15  8.463717729564493e-15      1.437229111861843
487       7.235398234653511e-15  5.306250438691094e-15  7.591370825039464e-15  2.838373688752611e-15  7.577957508990761e-15  7.948698323456922e-15      1.760781905256844
488       8.080245481217491e-16   3.96438976975226e-15  5.421099811404279e-15  5.870833045143814e-15  5.196107352134768e-15  1.260243229032398e-15      1.003610236776951
489       9.099532247656798e-16  7.389176055200104e-15  4.830826924745415e-15  3.290323707212398e-15  7.084672426118663e-15  4.647654970277185e-15      1.083592785110483
490       6.908704135341559e-15  5.191756160375217e-15  4.019042911898281e-16  7.523336538295098e-15  8.177481286635215e-16  2.407996909376836e-15      1.014569324629576
491         2.5646833423292e-15  1.015756571872605e-15  7.941038262435136e-15  5.024223206226116e-15  1.074881770832315e-15  9.253072353626506e-15      1.474747951926231
492       8.909199720670771e-15   5.28593865023295e-16   3.32382418731069e-15   7.32821771755534e-15  8.904084017310792e-15  6.741422610509873e-15     0.9670919714618953
493       5.144677702645287e-15  3.901226623508914e-15  2.305661635369639e-15  4.906475586822953e-15  3.343665375710808e-16  4.458321297452393e-15      0.835375273834039
494       6.971544386008054e-15  8.094211586388271e-16  5.918418609395923e-15  9.624502712673399e-15  6.060292471515507e-15    3.6773955296007e-15     0.8738248986066257
495       7.019839291359765e-15  7.087334796645606e-15  9.851348760489115e-15  1.717354426461227e-16  1.765312180253006e-15   3.72964679343044e-15     0.7203488498450736
496       5.035222355256651e-15  4.240165459734544e-15  5.003071967420204e-15  4.877067204840858e-15  8.063041246975596e-15  4.353864777327268e-15        1.2445993353016
497       3.841351809157211e-15  7.516936654515733e-15  8.780373589010125e-16  2.680007575107684e-15  5.549753866957883e-15  1.794580427677485e-15     0.8402377766389924
498       1.428833958947549e-15  8.038084007213277e-15  7.821574627807718e-15  8.715698381795232e-15  4.241492076676574e-15  4.773903872302227e-15      1.094973928172333
499       1.750486395222759e-15  1.459322312761345e-15  9.998719303617207e-15  1.056032642287284e-15  9.241314711435768e-15  2.809869688717056e-15      1.405951487311861
500       8.712010105927442e-15  5.147488217073797e-15  3.860538054735053e-15  3.205795916167824e-15  1.325387712520598e-15  3.046862518804663e-15     0.9822409879531567
